"EGID";"EDID";"Strada";"Civico";"X";"Y";"NroPiani";"AbitazioniPrimarie";"AbitazioniSecondarie"
11148990;0;"Via Probello";"2h";719010;97479;2;3;0
11148991;0;"Via Probello";"19";719089;97457;2;1;0
11148992;0;"Via Probello";"2g";719032;97488;2;2;0
11148993;0;"Via Probello";"20a";719064;97356;2;1;0
11148994;0;"Via Probello";"24";719117;97409;2;3;0
11148995;0;"Via Probello";"26";719122;97441;2;1;0
11148996;0;"Via Probello";"26c";719167;97346;3;1;0
11148997;0;"Via Probello";"26e";719154;97405;3;1;0
11148998;0;"Via Probello";"26f";719150;97434;3;1;0
11148999;0;"Via Probello";"28";719139;97475;2;1;0
11149000;0;"Via Probello";"30";719160;97465;2;1;0
11149001;0;"Via Probello";"18";719051;97404;3;2;1
11149002;0;"Via Probello";"22";719124;97400;2;1;0
11149003;0;"Via Probello";"7";719110;97540;2;1;1
11149004;0;"Via Probello";"1";719043;97567;2;1;0
11149005;0;"Via Probello";"6";719065;97519;3;3;0
11149006;0;"Via Roncobello";"10";718627;97995;5;10;6
11149007;0;"Via Probello";"9";719094;97516;2;1;0
11149008;0;"Via Probello";"26d";719165;97378;2;2;0
11149009;0;"Via Probello";"26b";719146;97348;3;2;1
11149010;0;"Via Probello";"17";719094;97443;2;1;0
11149011;0;"Piazzetta San Giuseppe";"2a";718947;97617;2;1;0
11149012;0;"Piazzetta San Giuseppe";"2";718924;97634;3;4;0
11149013;0;"Piazzetta San Giuseppe";"8";718902;97663;3;0;1
11149014;0;"Piazzetta San Giuseppe";"6";718913;97659;4;1;0
11149015;0;"Via Probello";"2d";719040;97522;2;1;0
11149016;0;"Via alle Fontane";"1";719002;97654;3;2;0
11149018;0;"Via alle Fontane";"3";718989;97655;4;2;2
11149019;0;"Via alle Fontane";"8";718962;97676;3;2;0
11149020;0;"Via alle Fontane";"18";718940;97668;2;1;0
11149021;0;"Via alle Fontane";"20";718934;97661;3;1;0
11149022;0;"Via alle Fontane";"22";718926;97663;3;0;0
11149023;0;"Via alle Fontane";"24";718917;97659;3;1;1
11149024;0;"Via alle Fontane";"14";718953;97670;2;2;0
11149025;0;"Via alle Fontane";"9";718929;97650;4;4;2
11149025;1;"Piazzetta San Giuseppe";"4";718929;97650;4;0;0
11149026;0;"Via alle Fontane";"11";718921;97649;3;2;0
11149032;0;"Via Sala";"5";718920;97523;3;3;0
11149033;0;"Via Sala";"7";718910;97529;2;1;0
11149036;0;"Via Sotto Sala";"6";718853;97498;4;3;0
11149037;0;"Via alle Fontane";"6";718970;97677;3;3;0
11149038;0;"Via Sala";"13";718910;97566;3;0;0
11149039;0;"Via Sala";"1";718932;97510;3;2;0
11149040;0;"Via Vedò";"3";718881;97785;4;3;0
11149041;0;"Via Vedò";"3a";718867;97784;2;1;0
11149042;0;"Via Vedò";"4";718912;97751;1;1;0
11149043;0;"Via Vedò";"5";718857;97805;2;1;1
11149044;0;"Via Vedò";"7";718877;97820;2;2;0
11149045;0;"Via Vedò";"11";718849;97858;2;0;2
11149046;0;"Via Vedò";"15";718888;97881;2;2;0
11149047;0;"Via Vedò";"20";718919;97858;4;8;1
11149048;0;"Via Stazione";"2";718904;97672;3;1;0
11149050;0;"Via Stazione";"6";718883;97712;3;2;0
11149051;0;"Via Stazione";"5";718889;97667;3;1;0
11149052;0;"Via Stazione";"8";718846;97723;2;2;0
11149053;0;"Via Stazione";"9";718845;97671;2;2;0
11149054;0;"Via Stazione";"11";718841;97696;1;1;0
11149055;0;"Via Stazione";"12";718829;97763;2;1;1
11149056;0;"Via Stazione";"4";718915;97698;2;1;0
11149057;0;"Via Vedò";"18";718913;97828;4;7;2
11149058;0;"Via Vedò";"9";718846;97836;2;2;0
11149059;0;"Via Stazione";"1";718896;97654;3;0;0
11149060;0;"Via Stazione";"15";718798;97728;2;1;0
11149061;0;"Via Stazione";"16";718742;97798;2;1;0
11149062;0;"Via Stazione";"18";718719;97818;3;2;0
11149063;0;"Via Ruggì";"3";718841;98476;3;6;0
11149064;0;"Via Ruggì";"5";718807;98477;1;1;0
11149065;0;"Via Ruggì";"6";718791;98492;3;2;0
11149066;0;"Via Ruggì";"11";718756;98468;2;0;2
11149067;0;"Via Ruggì";"13";718665;98748;3;2;0
11149068;0;"Via Arbostra";"24";718828;98279;4;7;0
11149069;0;"Via alla Bozzoreda";"14f";718792;97669;4;12;0
11149070;0;"Via Roncobello";"4";718651;97919;4;6;0
11149071;0;"Via Roncobello";"6";718637;97941;4;6;1
11149072;0;"Via Sala";"9";718911;97535;4;4;0
11149073;0;"Via Vedreggio";"1";718668;97694;3;4;0
11149074;0;"Via alla Bozzoreda";"43";718315;98071;4;6;0
11149075;0;"Via Miralago";"14a";718455;97351;3;3;0
11149076;0;"Via Giovanni Maraini";"44c";718595;98629;2;0;2
11149077;0;"Via alla Bozzoreda";"36";718535;97988;2;1;0
11149079;0;"Via Ventuno";"1";719041;98365;2;2;0
11149080;0;"Via Ventuno";"2";719055;98428;1;1;0
11149081;0;"Via Ventuno";"5";718930;98387;2;1;0
11149082;0;"Via Ventuno";"5a";718927;98375;2;1;0
11149083;0;"Via Ventuno";"5b";718925;98365;2;1;0
11149084;0;"Via Ventuno";"5c";718924;98355;2;1;0
11149085;0;"Via Ventuno";"5d";718922;98345;2;1;0
11149086;0;"Via Ventuno";"5e";718920;98335;2;1;0
11149087;0;"Via Ventuno";"6";718985;98434;3;12;1
11149088;0;"Via Sala";"9a";718903;97531;3;1;0
11149089;0;"Via Ventuno";"4a";718998;98505;4;6;3
11149090;0;"Via Ventuno";"4d";719034;98461;4;9;0
11149091;0;"Via Ventuno";"4c";719005;98467;4;8;0
11149092;0;"Via Ventuno";"8";718956;98446;4;4;0
11149093;0;"Via Ventuno";"4b";719036;98497;4;7;2
11149094;0;"Via Ventuno";"10";718934;98442;1;1;0
11149095;0;"Via Selvapiana";"1";719121;98327;2;2;0
11149096;0;"Via Selvapiana";"6";719137;98267;2;1;0
11149097;0;"Via San Pietro";"4";719085;98329;2;2;0
11149098;0;"Via San Pietro";"6";719123;98357;2;1;0
11149099;0;"Via San Pietro";"8";719134;98375;2;2;0
11149100;0;"Via Rolino";"3";719092;98442;2;3;0
11149101;0;"Via Ronchetto di Orlino";"37";719219;98568;2;2;7
11149102;0;"Via Ventuno";"4";719017;98429;4;5;0
11149103;0;"Via Rolino";"7";719118;98446;3;1;0
11149104;0;"Via Rolino";"7a";719122;98435;2;1;0
11149105;0;"Via Rolino";"9";719132;98435;3;1;0
11149107;0;"Via Rolino";"15";719153;98437;2;1;0
11149108;0;"Via Rolino";"17";719163;98441;2;1;1
11149109;0;"Via Nava";"8";718918;98547;3;8;1
11149110;0;"Via Nava";"20";719034;98642;4;4;0
11149111;0;"Via Ronchetto di Orlino";"3a";719129;98425;3;1;0
11149112;0;"Via Ronchetto di Orlino";"4";719164;98373;2;1;0
11149113;0;"Via Ronchetto di Orlino";"5";719139;98423;3;1;0
11149115;0;"Via Ronchetto di Orlino";"6";719142;98332;2;1;0
11149116;0;"Via Pezò";"6";718968;98491;2;1;0
11149116;1;"Via Pezò";"20";718968;98491;2;1;0
11149116;2;"Via Pezò";"8";718968;98491;2;1;0
11149116;3;"Via Pezò";"14";718968;98491;2;1;0
11149116;4;"Via Pezò";"18";718968;98491;2;1;0
11149116;5;"Via Pezò";"22";718968;98491;2;1;0
11149116;6;"Via Pezò";"16";718968;98491;2;1;0
11149116;7;"Via Pezò";"10";718968;98491;2;1;0
11149116;8;"Via Pezò";"12";718968;98491;2;1;0
11149118;0;"Via Ronchetto di Orlino";"7";719150;98419;2;1;0
11149121;0;"Via Ronchetto di Orlino";"8";719145;98297;2;1;0
11149122;0;"Via Ronchetto di Orlino";"9";719149;98425;2;1;1
11149123;0;"Via Ronchetto di Orlino";"10";719171;98314;2;1;0
11149124;0;"Via Ronchetto di Orlino";"11";719177;98437;2;2;0
11149126;0;"Via Ronchetto di Orlino";"12";719185;98344;2;1;0
11149128;0;"Via Ronchetto di Orlino";"14";719191;98368;2;2;0
11149133;0;"Via Ronchetto di Orlino";"15";719188;98417;2;2;0
11149134;0;"Via Ronchetto di Orlino";"15a";719180;98465;2;1;0
11149135;0;"Via Ronchetto di Orlino";"16";719238;98342;2;1;0
11149136;0;"Via Ronchetto di Orlino";"17";719181;98487;2;1;0
11149137;0;"Via Ronchetto di Orlino";"18";719220;98421;3;1;0
11149138;0;"Via Ronchetto di Orlino";"19";719183;98517;2;2;0
11149139;0;"Via Arbostra";"25a";718716;98292;4;6;0
11149140;0;"Via Ronchetto di Orlino";"20";719238;98474;2;1;0
11149141;0;"Via Arbostra";"25b";718721;98337;4;6;0
11149142;0;"Via Ronchetto di Orlino";"22";719242;98500;2;1;0
11149143;0;"Via Ronchetto di Orlino";"23";719190;98588;2;1;0
11149144;0;"Via Ronchetto di Orlino";"26";719258;98519;2;1;0
11149145;0;"Strada di Pregassona";"66";719084;98460;2;2;0
11149146;0;"Strada di Pregassona";"66a";719083;98486;2;2;1
11149147;0;"Via Ronchetto di Orlino";"31";719216;98508;2;2;0
11149148;0;"Via Ronchetto di Orlino";"33";719220;98533;1;1;0
11149148;1;"Via Ronchetto di Orlino";"35";719220;98533;1;1;0
11149149;0;"Via Roncobello";"2";718602;97915;1;1;0
11149151;0;"Via Ronchetto di Orlino";"3";719117;98418;3;2;1
11149152;0;"Via Ronchetto di Orlino";"24";719242;98539;2;1;0
11149153;0;"Via Ronchetto di Orlino";"21";719182;98539;3;1;0
11149154;0;"Piazzetta dei Patrizi";"2";719066;98152;3;1;0
11149155;0;"Piazzetta dei Patrizi";"3";719052;98136;2;2;0
11149156;0;"Piazzetta dei Patrizi";"4";719067;98162;3;1;0
11149157;0;"Piazzetta dei Patrizi";"5";719056;98153;2;2;0
11149158;0;"Piazzetta dei Patrizi";"1";719058;98142;3;1;1
11149159;0;"Piazzetta dei Patrizi";"7";719055;98160;3;1;0
11149159;1;"Via Ligaino";"1";719055;98160;3;3;0
11149160;0;"Via Ramello";"2";719087;98183;1;1;0
11149161;0;"Via Ramello";"4";719228;98278;2;1;0
11149162;0;"Via Ramello";"6";719237;98273;2;1;0
11149163;0;"Via Ramello";"8";719243;98268;2;1;0
11149164;0;"Via Ramello";"9";719203;98319;2;1;0
11149165;0;"Via Ramello";"11";719214;98320;3;1;0
11149166;0;"Via Ramello";"11b";719205;98346;1;1;0
11149167;0;"Via Ramello";"13";719232;98312;3;1;0
11149168;0;"Via Ramello";"15";719260;98283;2;0;1
11149169;0;"Via Ramello";"17";719272;98314;2;1;0
11149170;0;"Via Ramello";"19";719308;98282;2;1;0
11149171;0;"Via al Mulino";"8";719159;98121;3;1;0
11149172;0;"Via al Mulino";"12";719154;98098;3;1;0
11149173;0;"Via al Mulino";"14";719152;98087;3;1;0
11149174;0;"Via al Mulino";"16";719151;98080;3;1;0
11149175;0;"Via Ramello";"5";719184;98271;2;2;0
11149176;0;"Via al Mulino";"6";719153;98144;3;2;0
11149177;0;"Via al Mulino";"9";719175;98059;3;1;0
11149178;0;"Via Ramello";"3";719156;98252;2;1;0
11149179;0;"Via Boschina";"12";718141;97642;2;0;1
11149180;0;"Via Nava";"2";718930;98469;2;1;0
11149181;0;"Via Nava";"4";718922;98491;2;1;0
11149182;0;"Via Nava";"10";718926;98585;2;1;0
11149183;0;"Via Nava";"12a";718963;98592;4;2;1
11149184;0;"Via Nava";"6";718919;98510;4;6;1
11149186;0;"Via Ceresio";"34b";718449;97596;4;0;0
11149187;0;"Via Nava";"14a";719001;98622;4;5;0
11149187;1;"Via Nava";"14b";719001;98622;4;5;0
11149190;0;"Via Nava";"16a";719004;98576;4;5;0
11149190;1;"Via Nava";"16b";719004;98576;4;5;0
11149190;2;"Via Nava";"16c";719004;98576;4;4;0
11149191;0;"Via Nava";"22";719053;98636;4;6;0
11149192;0;"Via Nava";"14c";718976;98538;2;1;1
11149193;0;"Via Nava";"22a";719042;98609;4;12;0
11149194;0;"Via Nava";"24";719091;98628;2;2;0
11149195;0;"Via Ligaino";"3";719049;98128;3;1;0
11149196;0;"Via Ligaino";"4";719045;98176;3;1;0
11149197;0;"Via Ligaino";"5";719034;98126;3;1;0
11149198;0;"Via Ligaino";"6";719020;98200;2;2;0
11149199;0;"Via Ligaino";"9";718990;98096;2;1;0
11149200;0;"Via Ligaino";"9a";718992;98088;2;1;0
11149201;0;"Via Ligaino";"9b";718993;98071;2;1;0
11149202;0;"Via Ligaino";"9c";718996;98063;2;1;0
11149203;0;"Via Ligaino";"9d";718996;98047;2;1;0
11149204;0;"Via Ligaino";"9e";718999;98039;2;1;0
11149205;0;"Via Ligaino";"12";719040;98164;3;1;0
11149206;0;"Via Ligaino";"11";718960;98080;2;2;0
11149207;0;"Via Ligaino";"18";719003;98132;2;2;0
11149208;0;"Via Ligaino";"18a";718999;98162;2;1;0
11149209;0;"Via Ligaino";"18b";719004;98179;2;1;0
11149210;0;"Via Nava";"12c";718950;98540;2;2;0
11149211;0;"Via Ligaino";"15";718877;98068;2;0;1
11149212;0;"Via Ligaino";"26";718933;98117;2;1;0
11149213;0;"Via Ligaino";"26b";718924;98172;2;2;0
11149214;0;"Via Ligaino";"38";718808;98082;2;1;0
11149215;0;"Via Ligaino";"22";718984;98125;3;6;0
11149216;0;"Via Ligaino";"25";718871;97964;2;2;0
11149217;0;"Via Ligaino";"27";718815;97892;3;3;0
11149218;0;"Via Ligaino";"42";718816;98022;3;1;0
11149219;0;"Via Ligaino";"42a";718824;97998;2;1;0
11149220;0;"Via Ligaino";"42b";718824;97992;2;1;0
11149221;0;"Via Ligaino";"42c";718825;97985;2;1;0
11149222;0;"Via Ligaino";"46";718815;97942;1;2;1
11149223;0;"Via Ligaino";"2";719060;98174;2;1;0
11149224;0;"Via Ligaino";"29";718850;97888;4;11;0
11149225;0;"Via Ligaino";"20";718971;98184;3;5;0
11149226;0;"Via Ligaino";"44";718828;97970;2;2;0
11149227;0;"Via Ligaino";"8";719027;98173;3;2;1
11149228;0;"Via Ligaino";"24";718959;98123;3;5;0
11149229;0;"Via Ligaino";"36";718798;98112;2;1;1
11149230;0;"Via Ligaino";"21";718897;98000;4;10;0
11149231;0;"Via Terzerina";"1";718502;98201;4;4;0
11149232;0;"Via Loco";"3";718737;97715;2;2;0
11149233;0;"Via Loco";"4";718774;97982;2;2;0
11149234;0;"Via Loco";"5";718752;97737;3;3;0
11149235;0;"Via Loco";"9";718762;97798;1;2;0
11149236;0;"Via Loco";"10b";718761;98107;3;4;0
11149237;0;"Via Loco";"10c";718760;98134;3;2;0
11149238;0;"Via Corte";"31";718772;98171;2;2;0
11149239;0;"Via Loco";"11";718757;97839;1;1;0
11149240;0;"Via Loco";"13";718758;97876;2;1;1
11149241;0;"Via Loco";"14";718738;98097;2;2;0
11149242;0;"Via Loco";"15";718763;97898;2;1;1
11149243;0;"Via Loco";"16";718734;98115;3;3;0
11149244;0;"Via Loco";"17";718766;97939;1;1;0
11149246;0;"Via Loco";"17b";718735;97943;3;6;0
11149247;0;"Via Loco";"17d";718698;97926;2;2;0
11149248;0;"Via Loco";"17e";718680;97918;2;1;0
11149249;0;"Via Loco";"17f";718691;97949;2;1;1
11149250;0;"Via Loco";"17g";718667;97946;2;1;0
11149251;0;"Via Loco";"25";718714;98084;4;7;0
11149252;0;"Via Loco";"18";718734;98132;2;2;0
11149252;1;"Via Loco";"18a";718734;98132;2;0;1
11149253;0;"Via Loco";"19";718759;97950;3;1;0
11149254;0;"Via Loco";"20";718714;98138;3;2;0
11149255;0;"Via Loco";"21a";718708;97984;2;2;0
11149256;0;"Via Loco";"23";718744;98027;4;3;0
11149257;0;"Via Loco";"12";718742;98076;3;3;0
11149258;0;"Via Loco";"17c";718715;97949;4;8;1
11149259;0;"Via Loco";"2a";718778;97956;3;7;0
11149260;0;"Via Ligaino";"30";718899;98110;3;3;0
11149261;0;"Via Loco";"1";718720;97695;3;3;0
11149262;0;"Via Loco";"6";718767;98010;3;2;0
11149263;0;"Via San Siro";"3a";718883;97411;3;1;0
11149264;0;"Via San Siro";"1";718890;97418;2;1;0
11149265;0;"Via San Siro";"7";718914;97394;2;1;0
11149266;0;"Via San Siro";"9b";718934;97382;3;0;1
11149267;0;"Via San Siro";"9c";718936;97374;3;1;0
11149268;0;"Via San Siro";"2";718844;97390;3;2;0
11149269;0;"Via San Siro";"23";718826;97343;2;2;0
11149270;0;"Via San Siro";"25";718822;97329;2;1;0
11149271;0;"Via San Gottardo di Cureggia";"15";719271;97634;3;1;0
11149272;0;"Via San Gottardo di Cureggia";"15a";719277;97645;3;1;0
11149273;0;"Via San Gottardo di Cureggia";"15b";719277;97651;3;1;0
11149274;0;"Via Ronco Villa";"1";719210;97663;2;2;0
11149275;0;"Via San Gottardo di Cureggia";"7";719107;97828;2;0;1
11149276;0;"Via San Gottardo di Cureggia";"34";719248;97577;2;2;1
11149278;0;"Via San Gottardo di Cureggia";"1";719080;97890;2;1;0
11149279;0;"Via San Gottardo di Cureggia";"3";719084;97875;2;1;0
11149280;0;"Via San Gottardo di Cureggia";"5";719086;97836;2;1;0
11149281;0;"Via San Gottardo di Cureggia";"9";719101;97791;2;2;0
11149282;0;"Via San Gottardo di Cureggia";"11";719122;97756;3;1;0
11149283;0;"Via Ronco Villa";"4";719241;97691;2;1;0
11149284;0;"Via San Gottardo di Cureggia";"20";719130;97666;1;3;0
11149285;0;"Via San Gottardo di Cureggia";"24";719184;97638;2;1;0
11149286;0;"Via San Gottardo di Cureggia";"26";719194;97635;3;1;0
11149287;0;"Via San Gottardo di Cureggia";"28";719202;97633;3;1;0
11149289;0;"Strada di Pregassona";"16a";719049;97630;3;1;0
11149290;0;"Strada di Pregassona";"16b";719110;97631;1;1;0
11149291;0;"Strada di Pregassona";"16d";719099;97610;3;2;0
11149292;0;"Strada di Pregassona";"16e";719123;97598;2;1;0
11149293;0;"Strada di Pregassona";"16g";719151;97626;3;2;0
11149294;0;"Strada di Pregassona";"26";719054;97677;2;2;0
11149296;0;"Strada di Pregassona";"2b";718748;97354;2;1;0
11149297;0;"Strada di Pregassona";"2c";718792;97388;2;2;0
11149298;0;"Strada di Pregassona";"2d";718801;97418;2;1;0
11149299;0;"Strada di Pregassona";"2f";718819;97378;2;2;0
11149301;0;"Strada di Pregassona";"2h";718734;97357;2;1;0
11149302;0;"Strada di Pregassona";"2i";718728;97341;2;2;0
11149303;0;"Strada di Pregassona";"4";718755;97413;2;1;0
11149304;0;"Strada di Pregassona";"6";718754;97443;2;1;0
11149305;0;"Strada di Pregassona";"8";718782;97429;3;0;0
11149306;0;"Strada di Pregassona";"10";718929;97459;3;1;0
11149307;0;"Strada di Pregassona";"10c";718919;97435;1;1;0
11149308;0;"Strada di Pregassona";"15a";718929;97498;3;1;0
11149309;0;"Strada di Pregassona";"2e";718818;97402;2;1;1
11149310;0;"Strada di Pregassona";"17";718950;97515;3;2;0
11149311;0;"Strada di Pregassona";"19";718962;97522;3;3;0
11149313;0;"Strada di Pregassona";"31";719017;97657;3;2;1
11149314;0;"Strada di Pregassona";"35";719011;97783;3;9;0
11149315;0;"Strada di Pregassona";"28";719029;97686;3;1;1
11149316;0;"Strada di Pregassona";"41";719036;97920;3;3;1
11149317;0;"Strada di Pregassona";"14";718996;97530;2;1;0
11149318;0;"Strada di Pregassona";"38";719076;97921;2;1;0
11149319;0;"Strada di Pregassona";"38a";719075;97952;2;1;0
11149320;0;"Strada di Pregassona";"38b";719106;97906;3;1;0
11149321;0;"Strada di Pregassona";"38c";719107;97881;2;1;0
11149322;0;"Strada di Pregassona";"38d";719113;97946;2;1;0
11149323;0;"Strada di Pregassona";"38e";719116;97963;2;2;0
11149324;0;"Strada di Pregassona";"38f";719114;97981;3;0;1
11149325;0;"Strada di Pregassona";"38g";719132;97975;2;1;0
11149326;0;"Strada di Pregassona";"15";718905;97505;3;4;0
11149327;0;"Strada di Pregassona";"38l";719144;97874;2;0;1
11149328;0;"Strada di Pregassona";"19a";718949;97529;2;3;0
11149329;0;"Strada di Pregassona";"40";719095;97973;2;2;0
11149330;0;"Strada di Pregassona";"9";718831;97457;2;1;0
11149332;0;"Strada di Pregassona";"43a";719009;97975;4;14;1
11149333;0;"Strada di Pregassona";"45";719028;98015;4;5;4
11149334;0;"Strada di Pregassona";"45a";718999;98015;4;4;5
11149335;0;"Strada di Pregassona";"45b";718968;98007;4;5;4
11149336;0;"Strada di Pregassona";"45c";718933;97995;3;1;0
11149337;0;"Strada di Pregassona";"45d";718935;98015;3;1;0
11149338;0;"Strada di Pregassona";"45e";718916;98014;3;0;1
11149339;0;"Strada di Pregassona";"23";719016;97572;3;1;0
11149340;0;"Strada di Pregassona";"36";719066;97835;2;1;0
11149342;0;"Strada di Pregassona";"39";718965;97902;3;1;0
11149343;0;"Strada di Pregassona";"42a";719102;98047;2;1;0
11149344;0;"Strada di Pregassona";"43b";718971;97972;4;12;0
11149345;0;"Strada di Pregassona";"46d";719127;98083;3;12;0
11149346;0;"Strada di Pregassona";"46c";719106;98070;2;1;0
11149347;0;"Strada di Pregassona";"46b";719124;98127;3;2;0
11149348;0;"Strada di Pregassona";"61";719025;98347;4;3;0
11149349;0;"Strada di Pregassona";"59";719047;98290;3;2;0
11149350;0;"Strada di Pregassona";"57";719052;98271;1;1;0
11149351;0;"Strada di Pregassona";"43";719047;97956;4;15;0
11149353;0;"Strada di Pregassona";"10a";718905;97444;2;1;0
11149354;0;"Strada di Pregassona";"16c";719128;97647;2;3;0
11149355;0;"Strada di Pregassona";"43c";718929;97952;3;14;0
11149358;0;"Strada di Pregassona";"46a";719098;98112;2;1;0
11149359;0;"Strada di Pregassona";"46f";719128;98034;2;0;1
11149360;0;"Strada di Pregassona";"48";719082;98133;2;1;0
11149361;0;"Strada di Pregassona";"49";719060;98125;3;0;0
11149362;0;"Strada di Pregassona";"50";719082;98142;2;0;2
11149363;0;"Strada di Pregassona";"12";718938;97485;3;3;0
11149364;0;"Strada di Pregassona";"58";719082;98279;2;1;0
11149365;0;"Strada di Pregassona";"46";719087;98112;2;1;0
11149367;0;"Strada di Pregassona";"60";719068;98308;2;1;0
11149368;0;"Strada di Pregassona";"65a";719050;98536;2;2;0
11149369;0;"Strada di Pregassona";"68";719096;98520;2;2;0
11149370;0;"Strada di Pregassona";"68a";719114;98516;2;2;0
11149371;0;"Strada di Pregassona";"68c";719121;98458;3;1;0
11149372;0;"Strada di Pregassona";"68b";719115;98495;3;2;0
11149373;0;"Strada di Pregassona";"68d";719087;98500;2;1;0
11149374;0;"Strada di Pregassona";"70";719093;98562;4;5;0
11149375;0;"Strada di Pregassona";"72";719125;98595;2;2;0
11149376;0;"Strada di Pregassona";"72a";719119;98575;2;2;0
11149377;0;"Strada di Pregassona";"72b";719117;98544;2;1;1
11149378;0;"Strada di Pregassona";"65";719070;98540;3;4;1
11149379;0;"Strada di Pregassona";"74";719124;98623;3;4;0
11149380;0;"Strada di Pregassona";"63";719056;98452;2;2;0
11149381;0;"Strada di Pregassona";"44";719080;98090;3;0;0
11149382;0;"Strada di Pregassona";"69";719080;98603;3;4;2
11149383;0;"Via Ceresio";"53b";718332;98008;2;2;0
11149384;0;"Strada di Pregassona";"20a";719043;97637;2;0;1
11149385;0;"Via Ceresio";"3";718130;97181;7;21;0
11149386;0;"Via Ceresio";"41";718299;97863;3;3;0
11149387;0;"Via San Siro";"21";718856;97329;3;1;0
11149388;0;"Via San Siro";"19";718869;97352;3;1;0
11149389;0;"Via Arbostra";"20";718789;98229;2;1;0
11149391;0;"Via San Gottardo di Cureggia";"18";719120;97698;2;2;0
11149392;0;"Via Ceresio";"11";718158;97307;7;23;4
11149394;0;"Via Ceresio";"42";718318;97819;1;0;0
11149395;0;"Via San Gottardo di Cureggia";"8";719042;97752;2;1;0
11149396;0;"Strada di Pregassona";"16f";719140;97596;2;1;0
11149397;0;"Via Corte";"25";718808;98211;2;1;0
11149398;0;"Via Nava";"12";718967;98622;3;9;0
11149399;0;"Via Arbostra";"21c";718689;98234;2;1;0
11149400;0;"Via Arbostra";"21d";718688;98241;2;1;0
11149401;0;"Via Arbostra";"21e";718687;98249;2;1;0
11149402;0;"Via Arbostra";"21f";718686;98257;2;1;0
11149403;0;"Via Arbostra";"21g";718687;98265;2;1;0
11149404;0;"Via Terzerina";"10";718497;98165;2;2;1
11149405;0;"Via Corte";"18d";718937;98334;4;4;0
11149409;0;"Via al Mulino";"3";719179;98114;4;1;0
11149409;1;"Via al Mulino";"13";719179;98114;4;1;0
11149409;2;"Via al Mulino";"15";719179;98114;4;1;0
11149409;3;"Via al Mulino";"11";719179;98114;4;1;0
